geneid	mean_length	median_length	polya_reads_num	count
PH02Gene04584	89.45	85.38	49	65
PH02Gene32307	82.66	87.68	16	23
PH02Gene17929	53.13	48.41	5	5
PH02Gene22947	138.05	123.88	29	37
PH02Gene04565	143.82	163.09	7	10
PH02Gene16091	101.6	83.47	17	23
PH02Gene33604	97.21	103.2	7	9
PH02Gene46860	142.5	142.5	1	2
PH02Gene46787	112.21	65.39	4	7
PH02Gene00838	97.28	97.28	2	4
PH02Gene33044	149.65	149.65	1	1
PH02Gene39020	123.06	118.78	5	6
PH02Gene04781	96.84	35.35	7	9
PH02Gene47056	87.37	75.91	68	100
PH02Gene14679	56.44	49.11	9	14
PH02Gene05132	92.23	94.35	21	32
PH02Gene26910	129.64	97.36	3	5
PH02Gene44930	49.11	49.11	1	1
PH02Gene26739	99.6	65.06	8	13
PH02Gene42196	132.22	132.21	6	12
PH02Gene05229	92.96	92.96	1	2
PH02Gene06468	81.17	81.32	26	36
PH02Gene23492	103.81	82.0	13	20
PH02Gene44671	114.35	114.35	1	1
PH02Gene03249	75.88	75.88	2	4
PH02Gene35940	76.59	81.99	10	16
PH02Gene40431	139.38	126.62	8	13
PH02Gene41774	165.87	165.86	2	2
PH02Gene22631	89.23	77.6	10	15
PH02Gene11406	101.49	79.73	9	14
PH02Gene18418	72.62	60.68	47	73
PH02Gene10699	74.81	77.1	8	11
PH02Gene05860	79.94	77.74	24	44
PH02Gene42936	91.7	75.33	19	30
PH02Gene01637	51.99	46.62	393	589
PH02Gene00273	134.65	116.3	15	19
PH02Gene38791	67.7	77.03	8	13
PH02Gene12133	73.75	81.93	7	11
PH02Gene01625	222.02	222.02	2	4
PH02Gene07429	85.6	86.56	16	26
PH02Gene41565	61.5	72.76	9	13
PH02Gene19462	157.7	142.24	3	4
PH02Gene18326	77.17	85.83	49	69
PH02Gene37841	115.31	116.22	13	20
PH02Gene15205	73.86	75.03	3	4
PH02Gene15676	39.14	39.14	1	1
PH02Gene11083	88.86	79.3	38	56
PH02Gene23709	70.12	76.72	29	45
PH02Gene00744	72.3	63.24	13	32
PH02Gene36478	54.55	48.94	3174	4560
PH02Gene07733	90.52	90.52	2	6
PH02Gene28972	52.15	52.15	1	1
PH02Gene16330	57.88	52.88	6	14
PH02Gene36282	75.1	52.96	21	25
PH02Gene45555	54.35	54.35	1	1
PH02Gene29128	95.56	86.45	17	26
PH02Gene30035	97.48	77.96	11	20
PH02Gene17624	76.74	60.5	14	27
PH02Gene43486	193.08	193.08	1	1
PH02Gene36284	84.67	74.14	112	160
PH02Gene24635	138.91	146.22	4	6
PH02Gene36399	93.09	68.08	16	24
PH02Gene35061	85.68	58.5	7	8
PH02Gene33039	132.59	122.12	20	24
PH02Gene07471	107.96	107.96	1	4
PH02Gene47423	96.06	93.15	11	13
PH02Gene42391	130.04	130.04	1	1
PH02Gene48038	141.46	141.46	1	1
PH02Gene50599	152.75	152.76	2	2
PH02Gene15706	176.56	176.56	1	1
PH02Gene18579	96.43	80.2	16	18
PH02Gene23713	64.33	58.0	28	44
PH02Gene26432	123.74	112.89	29	44
PH02Gene10496	88.4	78.66	18	26
PH02Gene16894	71.76	62.63	65	87
PH02Gene10010	83.08	78.7	40	75
PH02Gene00077	111.35	114.75	24	34
PH02Gene29515	28.88	28.88	1	1
PH02Gene00175	111.06	90.24	8	10
PH02Gene23224	65.63	57.23	88	121
PH02Gene50708	98.0	98.0	1	2
PH02Gene15162	182.73	194.01	6	7
PH02Gene39615	54.01	46.32	42	58
PH02Gene33800	93.11	88.82	17	26
PH02Gene08994	87.85	96.78	10	13
PH02Gene33678	85.2	69.82	3	4
PH02Gene06315	124.92	112.84	47	62
PH02Gene08812	95.12	75.92	5	7
PH02Gene37432	167.63	160.52	5	10
PH02Gene17482	48.73	31.6	12	13
PH02Gene15812	61.34	58.72	208	281
PH02Gene12912	36.19	34.19	3	4
PH02Gene16595	78.72	88.0	35	49
PH02Gene43667	142.44	142.44	1	2
PH02Gene01577	75.91	65.92	3	3
PH02Gene01199	75.05	73.58	19	31
PH02Gene01058	102.41	98.88	13	26
PH02Gene16923	79.34	60.62	3	5
PH02Gene02556	62.97	55.57	151	237
PH02Gene34502	27.42	27.42	1	1
PH02Gene35959	71.72	74.19	39	69
PH02Gene07974	75.22	86.44	6	9
PH02Gene48420	59.79	59.79	1	1
PH02Gene37261	75.0	77.41	3	5
PH02Gene04080	86.86	78.33	20	30
PH02Gene20034	94.62	94.62	1	1
PH02Gene36355	116.85	63.66	4	4
PH02Gene37575	89.12	86.46	4	7
PH02Gene07100	137.78	137.78	2	2
PH02Gene40738	72.74	73.56	150	193
PH02Gene15278	95.38	95.38	2	2
PH02Gene05300	94.66	85.83	61	90
PH02Gene48384	79.46	76.81	6	10
PH02Gene21006	80.11	83.39	13	20
PH02Gene25336	94.71	94.71	2	3
PH02Gene27287	100.39	77.64	3	5
PH02Gene48503	73.93	62.06	40	61
PH02Gene06774	121.86	121.86	2	2
PH02Gene27080	69.51	74.93	43	58
PH02Gene26900	138.76	140.38	7	11
PH02Gene33406	117.41	115.65	4	6
PH02Gene05395	138.62	138.62	1	1
PH02Gene16729	76.53	73.36	52	76
PH02Gene17757	116.46	116.46	1	2
PH02Gene21926	163.43	216.53	5	8
PH02Gene39458	56.89	49.97	493	664
PH02Gene19692	46.49	38.11	23	33
PH02Gene40214	99.57	95.99	148	233
PH02Gene42322	47.3	47.72	4	7
PH02Gene23749	73.34	74.94	7	11
PH02Gene15526	110.5	123.16	4	6
PH02Gene22399	81.55	76.65	697	1069
PH02Gene07326	87.62	87.62	2	2
PH02Gene29081	119.27	118.34	24	34
PH02Gene30001	110.45	113.34	25	30
PH02Gene41534	62.03	62.03	1	2
PH02Gene10639	79.72	76.29	14	21
PH02Gene29412	58.88	59.35	14	21
PH02Gene07365	121.43	116.13	12	17
PH02Gene45532	111.1	107.48	30	41
PH02Gene21004	150.7	140.76	8	11
PH02Gene15795	76.83	60.65	3	4
PH02Gene41946	172.62	172.62	1	1
PH02Gene29506	158.79	149.92	3	3
PH02Gene39265	54.04	54.04	1	4
PH02Gene41447	37.65	37.65	1	3
PH02Gene25613	67.91	59.77	117	164
PH02Gene05413	77.25	74.93	277	403
PH02Gene18543	82.01	98.38	3	3
PH02Gene32252	82.36	83.36	14	19
PH02Gene18799	107.89	107.89	1	3
PH02Gene24007	23.82	23.82	1	2
PH02Gene34814	109.05	129.58	9	11
PH02Gene33599	83.71	82.57	46	69
PH02Gene23610	36.1	36.1	1	1
PH02Gene20762	88.2	82.48	201	274
PH02Gene27587	76.05	60.43	3	3
PH02Gene39784	202.04	202.04	2	3
PH02Gene46789	148.75	167.82	12	18
PH02Gene07042	57.94	57.94	2	2
PH02Gene39503	96.31	103.4	22	37
PH02Gene07354	111.31	142.52	11	16
PH02Gene28292	55.64	51.37	12	16
PH02Gene32303	64.56	74.7	5	8
PH02Gene07721	81.91	91.04	7	8
PH02Gene34586	114.51	134.28	12	21
PH02Gene39567	279.24	279.24	1	2
PH02Gene18456	68.02	54.6	10	17
PH02Gene33903	76.53	77.87	8	11
PH02Gene25222	61.25	56.4	4	5
PH02Gene50270	67.83	63.03	57	91
PH02Gene24715	92.64	90.96	59	89
PH02Gene18372	92.12	72.19	19	31
PH02Gene35688	171.78	191.7	11	19
PH02Gene49733	60.0	60.0	1	2
PH02Gene04874	64.48	61.23	17	19
PH02Gene04051	84.53	84.52	2	6
PH02Gene28688	57.05	58.84	127	196
PH02Gene00238	91.64	73.29	5	7
PH02Gene14800	155.03	166.19	4	9
PH02Gene24415	56.41	56.41	1	1
PH02Gene26718	62.14	55.87	339	474
PH02Gene20793	58.09	48.18	7	13
PH02Gene11235	77.98	70.68	89	136
PH02Gene29409	96.69	80.32	4	7
PH02Gene15044	73.01	66.78	9	13
PH02Gene30134	141.3	141.4	8	9
PH02Gene37054	143.01	121.02	10	21
PH02Gene10622	70.41	50.04	9	15
PH02Gene45444	96.65	96.65	2	3
PH02Gene45285	158.9	158.9	1	1
PH02Gene17041	113.64	120.55	9	11
PH02Gene23276	58.52	49.2	6	9
PH02Gene06279	58.6	60.08	59	84
PH02Gene30463	157.22	184.35	8	12
PH02Gene43199	91.91	99.62	6	10
PH02Gene13588	200.71	169.07	5	11
PH02Gene12930	47.89	48.61	10	11
PH02Gene10539	71.8	52.66	7	9
PH02Gene24452	78.16	78.27	6	7
PH02Gene39219	112.47	100.7	8	10
PH02Gene00173	68.47	63.32	64	79
PH02Gene37994	75.56	75.56	2	3
PH02Gene36641	114.71	87.43	12	15
PH02Gene06982	56.07	56.07	1	2
PH02Gene09282	63.91	62.68	20	25
PH02Gene06407	105.81	93.64	25	38
PH02Gene15005	73.6	69.79	41	51
PH02Gene42141	67.22	59.07	209	275
PH02Gene42293	116.13	114.62	12	26
PH02Gene45181	78.58	71.44	72	110
PH02Gene20979	76.57	78.88	5	7
PH02Gene49077	68.73	71.37	3	3
PH02Gene22286	85.17	87.88	4	5
PH02Gene32091	92.12	75.37	7	15
PH02Gene32667	81.26	81.26	2	3
PH02Gene07320	117.44	117.44	1	3
PH02Gene06472	90.65	71.34	8	8
PH02Gene21418	57.06	57.06	2	3
PH02Gene49860	67.65	59.69	5	7
PH02Gene28042	61.92	53.56	6	10
PH02Gene06816	112.66	88.58	12	16
PH02Gene30132	130.92	115.64	37	60
PH02Gene39259	109.16	109.16	2	3
PH02Gene29056	95.09	89.04	25	46
PH02Gene03418	242.0	242.0	1	4
PH02Gene15224	53.34	46.39	26	39
PH02Gene19776	77.85	70.0	31	41
PH02Gene21413	55.34	47.48	24	40
PH02Gene16368	93.78	93.78	2	3
PH02Gene31349	125.91	115.96	15	21
PH02Gene16966	116.32	117.37	5	11
PH02Gene16924	84.07	77.88	7	8
PH02Gene42629	142.37	108.16	3	3
PH02Gene34765	72.97	75.21	121	162
PH02Gene22186	69.96	62.67	11	15
PH02Gene30982	78.79	78.79	1	2
PH02Gene05113	77.7	77.7	1	2
PH02Gene21829	123.53	121.78	3	5
PH02Gene34092	87.61	95.81	5	8
PH02Gene13877	107.38	107.38	1	2
PH02Gene20065	100.8	90.32	5	10
PH02Gene40734	104.45	93.77	11	15
PH02Gene18221	72.41	77.29	7	9
PH02Gene11456	80.78	77.72	23	33
PH02Gene04449	104.37	104.37	1	1
PH02Gene21887	76.15	64.87	176	260
PH02Gene14650	102.95	92.35	18	26
PH02Gene22054	152.76	151.66	20	24
PH02Gene19039	107.93	90.0	77	104
PH02Gene04944	76.26	58.36	32	42
PH02Gene25921	97.36	96.93	7	11
PH02Gene05215	67.85	60.19	31	44
PH02Gene02002	77.38	65.38	4	5
PH02Gene42777	71.62	63.52	9	10
PH02Gene19812	87.51	89.64	16	23
PH02Gene34664	87.48	87.48	1	1
PH02Gene14792	76.04	63.67	11	17
PH02Gene36607	92.27	85.39	298	440
PH02Gene25909	76.18	80.97	7	9
PH02Gene22728	57.99	52.55	11	18
PH02Gene33872	102.83	95.22	35	52
PH02Gene07180	72.08	85.35	3	5
PH02Gene15351	76.99	76.99	2	4
PH02Gene44889	89.79	104.94	8	9
PH02Gene32136	97.05	80.2	54	83
PH02Gene36463	60.13	60.53	7	14
PH02Gene26896	23.96	23.96	2	11
PH02Gene14867	148.09	173.28	5	7
PH02Gene24775	94.23	94.24	2	4
PH02Gene04424	71.74	64.8	141	186
PH02Gene02539	106.1	104.97	66	109
PH02Gene18775	210.38	210.38	1	1
PH02Gene25902	27.27	27.27	1	5
PH02Gene36788	54.71	54.71	1	2
PH02Gene32622	64.48	59.36	7	12
PH02Gene31190	112.63	86.52	3	5
PH02Gene18207	82.18	71.31	15	23
PH02Gene26999	53.82	53.82	2	5
PH02Gene34373	99.13	85.35	11	15
PH02Gene47324	55.37	45.36	833	1201
PH02Gene21889	87.94	74.36	6	9
PH02Gene29987	89.82	89.82	1	1
PH02Gene07597	78.7	69.64	6	7
PH02Gene42970	90.64	92.23	16	21
PH02Gene36466	80.72	84.81	10	12
PH02Gene31029	85.23	85.74	20	29
PH02Gene18186	117.47	132.04	3	4
PH02Gene33120	110.52	121.48	10	11
PH02Gene20189	68.21	62.09	26	32
PH02Gene04861	99.27	99.27	2	4
PH02Gene05609	16.57	16.57	1	2
PH02Gene51138	72.72	71.66	9	13
PH02Gene13532	88.62	88.62	1	1
PH02Gene31572	59.17	69.07	4	14
PH02Gene00035	62.83	56.35	357	510
PH02Gene35243	92.11	90.52	26	41
PH02Gene42885	122.53	121.81	4	6
PH02Gene25736	62.5	58.42	21	27
PH02Gene32587	57.22	49.1	3	5
PH02Gene05035	218.61	271.71	5	6
PH02Gene48843	88.07	84.19	81	128
PH02Gene15085	64.47	55.92	59	75
PH02Gene37306	82.6	63.67	15	27
PH02Gene04925	96.25	96.26	2	2
PH02Gene44578	100.6	87.96	36	45
PH02Gene44119	83.56	82.4	10	20
PH02Gene04014	94.0	99.85	3	4
PH02Gene17985	47.06	40.12	3	3
PH02Gene30118	59.23	53.18	5	5
PH02Gene37296	106.44	104.93	3	7
PH02Gene25285	104.34	110.48	9	12
PH02Gene05960	98.03	93.2	13	20
PH02Gene27660	123.48	119.07	26	38
PH02Gene19435	88.18	80.03	9	17
PH02Gene03804	167.85	180.7	3	3
PH02Gene13479	23.05	23.05	1	4
PH02Gene14868	67.32	69.47	31	47
PH02Gene05955	107.66	111.74	21	35
PH02Gene30168	73.03	74.88	9	11
PH02Gene43471	282.18	282.18	1	1
PH02Gene35733	80.35	71.04	50	73
PH02Gene12966	73.59	71.79	19	25
PH02Gene31612	94.92	96.92	119	177
PH02Gene48506	121.82	152.19	8	11
PH02Gene43876	269.51	255.83	3	7
PH02Gene38189	141.81	137.8	4	6
PH02Gene13593	81.14	81.14	2	3
PH02Gene33881	46.31	42.08	210	288
PH02Gene06411	37.87	31.5	5	6
PH02Gene26851	105.1	105.1	2	2
PH02Gene36901	84.03	92.65	11	20
PH02Gene16640	74.79	70.0	20	29
PH02Gene49080	95.89	87.18	59	86
PH02Gene39381	38.83	32.44	5	6
PH02Gene46135	133.44	127.88	76	105
PH02Gene19630	87.7	78.04	13	21
PH02Gene13383	109.15	116.27	4	6
PH02Gene32000	79.3	86.59	15	15
PH02Gene42769	96.91	95.23	7	9
PH02Gene27342	203.16	186.65	3	4
PH02Gene46316	64.57	63.96	21	25
PH02Gene05125	76.13	62.0	37	48
PH02Gene11634	133.79	141.09	37	54
PH02Gene45847	72.97	64.88	12	20
PH02Gene15366	84.45	55.23	7	12
PH02Gene06865	123.78	123.78	2	4
PH02Gene12047	123.57	122.64	11	16
PH02Gene19258	94.57	78.03	15	23
PH02Gene30356	85.0	84.57	31	43
PH02Gene45718	103.16	91.0	7	8
PH02Gene22748	46.59	45.06	39	55
PH02Gene04923	59.94	55.04	13	16
PH02Gene04461	122.03	133.82	16	24
PH02Gene05045	127.09	164.04	7	10
PH02Gene43165	76.71	73.07	207	314
PH02Gene06900	47.52	47.76	25	33
PH02Gene17818	55.89	46.1	10	15
PH02Gene15489	76.36	56.78	3	6
PH02Gene35126	129.13	99.62	11	16
PH02Gene07908	66.39	38.69	5	6
PH02Gene49986	101.65	105.35	16	22
PH02Gene39996	57.59	52.82	48	76
PH02Gene06791	92.32	92.32	1	1
PH02Gene25440	73.7	68.18	68	89
PH02Gene02960	73.92	60.54	3	5
PH02Gene20122	117.35	84.41	7	12
PH02Gene29748	55.5	56.28	28	41
PH02Gene30579	66.89	51.42	34	49
PH02Gene49425	16.52	16.52	1	2
PH02Gene16231	153.8	153.8	2	3
PH02Gene49324	80.35	74.52	11	15
PH02Gene28091	79.87	62.81	11	18
PH02Gene18883	78.33	70.81	19	26
PH02Gene02630	109.41	72.71	7	9
PH02Gene42951	121.44	110.43	33	49
PH02Gene08850	70.14	64.78	310	475
PH02Gene07629	87.38	62.18	10	14
PH02Gene37378	93.74	100.85	10	11
PH02Gene05448	129.14	144.88	4	4
PH02Gene12707	67.15	67.15	2	4
PH02Gene34587	112.71	116.08	12	19
PH02Gene17042	186.54	198.25	5	6
PH02Gene34231	50.85	31.43	8	13
PH02Gene12063	105.41	91.65	5	7
PH02Gene27653	68.14	79.32	16	23
PH02Gene31765	116.95	106.76	40	60
PH02Gene08721	69.0	61.42	25	48
PH02Gene25172	79.3	82.48	7	11
PH02Gene25607	108.96	108.96	1	1
PH02Gene18566	101.28	94.86	14	19
PH02Gene10830	17.96	17.96	1	1
PH02Gene33175	88.73	72.35	7	12
PH02Gene12584	49.48	49.48	1	5
PH02Gene28587	133.88	133.88	1	1
PH02Gene34053	131.71	131.71	2	3
PH02Gene12329	108.0	108.0	1	1
PH02Gene00560	33.15	33.15	1	1
PH02Gene07258	128.89	128.89	2	4
PH02Gene39128	104.06	104.06	1	2
PH02Gene44209	96.43	97.42	10	17
PH02Gene13093	138.48	95.58	10	11
PH02Gene43203	95.96	95.82	3	4
PH02Gene28401	69.79	66.72	70	95
PH02Gene39058	69.46	60.2	23	36
PH02Gene13142	60.32	60.32	1	2
PH02Gene22585	67.84	67.84	2	2
PH02Gene21232	64.92	54.24	25	36
PH02Gene26569	68.07	70.43	5	8
PH02Gene50373	101.25	101.25	1	1
PH02Gene36701	64.03	56.38	67	92
PH02Gene08319	60.49	56.65	71	93
PH02Gene40049	171.45	171.46	2	2
PH02Gene48536	37.67	37.67	1	2
PH02Gene45319	89.3	70.5	71	103
PH02Gene37348	86.5	80.15	5	8
PH02Gene39509	94.18	77.56	11	12
PH02Gene39078	88.71	79.68	45	70
PH02Gene32246	82.12	82.12	2	4
PH02Gene30981	89.6	59.82	7	10
PH02Gene10561	83.96	68.8	6	8
PH02Gene12381	17.85	17.85	1	1
PH02Gene22500	72.49	73.54	39	61
PH02Gene01559	145.94	162.59	9	15
PH02Gene00462	113.48	135.6	5	10
PH02Gene34760	117.94	92.65	5	6
PH02Gene40102	20.92	20.92	1	4
PH02Gene32120	86.03	81.82	20	25
PH02Gene03831	78.52	67.64	12	23
PH02Gene15221	113.55	101.04	8	26
PH02Gene30559	24.29	24.29	1	3
PH02Gene42874	119.15	119.15	1	1
PH02Gene47068	77.92	77.92	2	4
PH02Gene19720	93.42	89.46	11	22
PH02Gene45124	115.78	115.78	2	4
PH02Gene14066	130.9	132.26	10	11
PH02Gene33455	82.07	82.07	2	3
PH02Gene37195	141.35	141.35	1	2
PH02Gene32386	87.13	89.21	3	3
PH02Gene08233	126.74	134.23	6	10
PH02Gene11285	117.88	125.6	10	18
PH02Gene42370	60.75	61.78	10	13
PH02Gene31882	107.33	107.32	2	2
PH02Gene00418	45.68	45.68	1	1
PH02Gene25202	77.4	88.11	9	12
PH02Gene12698	158.3	179.52	3	5
PH02Gene45061	139.6	139.6	1	2
PH02Gene07071	63.89	61.85	6	9
PH02Gene22775	116.89	114.32	21	28
PH02Gene01602	45.26	45.26	1	1
PH02Gene37039	142.67	142.67	1	2
PH02Gene25505	57.58	63.52	3	4
PH02Gene26504	83.23	77.62	12	16
PH02Gene34338	123.02	82.2	17	25
PH02Gene14245	111.75	85.55	7	11
PH02Gene33348	30.49	19.85	5	5
PH02Gene22174	152.13	156.7	4	8
PH02Gene22147	98.71	98.33	31	51
PH02Gene46519	71.89	60.92	6	11
PH02Gene14017	66.23	66.09	4	4
PH02Gene45215	84.97	90.56	15	25
PH02Gene28723	80.09	66.74	54	81
PH02Gene07649	109.74	131.87	8	10
PH02Gene47022	67.87	61.67	21	36
PH02Gene06262	98.16	77.16	15	26
PH02Gene43795	164.0	164.0	1	1
PH02Gene41062	25.67	25.67	1	1
PH02Gene27038	116.86	100.11	12	25
PH02Gene46932	63.68	63.68	1	1
PH02Gene38303	99.47	91.48	5	6
PH02Gene40543	90.92	64.98	22	30
PH02Gene07522	49.5	44.07	1825	2502
PH02Gene01599	100.38	90.86	20	29
PH02Gene29847	102.97	102.97	1	2
PH02Gene42573	83.8	83.82	4	8
PH02Gene09705	67.75	73.0	17	27
PH02Gene09035	22.74	22.74	1	1
PH02Gene20245	110.31	116.42	9	11
PH02Gene11802	62.67	53.69	184	281
PH02Gene14626	60.65	60.65	2	3
PH02Gene28973	113.34	122.15	12	23
PH02Gene30079	170.93	174.33	3	4
PH02Gene01771	106.08	113.0	13	23
PH02Gene17816	87.78	83.65	9	10
PH02Gene05482	120.2	57.0	3	5
PH02Gene16611	93.54	77.81	86	144
PH02Gene41031	92.7	82.62	14	20
PH02Gene03934	92.2	104.0	25	44
PH02Gene25221	119.22	100.38	6	9
PH02Gene50835	248.88	248.88	1	1
PH02Gene19175	82.36	82.36	1	3
PH02Gene11362	76.09	78.34	4	6
PH02Gene34543	183.3	183.3	1	3
PH02Gene19956	108.17	117.26	13	15
PH02Gene28949	84.58	84.5	12	16
PH02Gene10559	65.71	54.32	25	32
PH02Gene15477	84.51	75.08	23	29
PH02Gene09590	114.12	115.52	7	11
PH02Gene32632	86.7	56.88	4	10
PH02Gene44801	151.67	151.67	1	1
PH02Gene42858	43.19	38.41	33	52
PH02Gene04456	130.24	132.43	15	22
PH02Gene34327	109.81	124.85	17	22
PH02Gene24448	53.24	45.31	8	12
PH02Gene00641	182.75	122.01	4	4
PH02Gene20145	76.6	69.07	26	45
PH02Gene33943	130.62	130.62	1	1
PH02Gene36813	80.43	79.85	4	9
PH02Gene16650	157.1	158.55	6	6
PH02Gene19328	137.77	137.77	2	2
PH02Gene31421	66.23	61.71	31	48
PH02Gene38749	45.81	42.32	11	15
PH02Gene08485	130.13	121.04	11	11
PH02Gene12633	99.76	99.76	1	1
PH02Gene21545	54.2	52.12	105	162
PH02Gene19308	75.83	94.41	3	4
PH02Gene40956	84.84	84.84	2	2
PH02Gene02174	72.65	64.72	135	198
PH02Gene43840	120.52	121.68	15	20
PH02Gene26210	47.83	47.82	2	2
PH02Gene47023	88.42	88.42	2	2
PH02Gene16123	87.91	76.12	9	18
PH02Gene22160	69.11	53.11	5	7
PH02Gene15775	128.42	128.42	2	3
PH02Gene06954	99.06	81.33	33	54
PH02Gene17059	100.99	85.15	9	12
PH02Gene16769	85.08	76.35	83	126
PH02Gene03605	166.44	166.44	1	2
PH02Gene31485	79.77	79.77	1	1
PH02Gene32669	61.45	51.83	23	30
PH02Gene09106	136.36	145.13	7	10
PH02Gene28328	87.26	91.5	3	5
PH02Gene05674	161.47	161.47	2	3
PH02Gene07904	99.43	98.8	4	6
PH02Gene01237	81.57	81.66	27	35
PH02Gene22372	102.35	99.36	4	4
PH02Gene34270	80.16	87.55	3	5
PH02Gene14076	101.73	107.38	6	8
PH02Gene02099	80.76	68.07	25	45
PH02Gene48985	82.36	88.24	39	57
PH02Gene05202	147.77	147.77	1	1
PH02Gene49952	93.85	93.85	2	3
PH02Gene46045	85.71	85.71	1	1
PH02Gene08817	88.07	79.16	110	155
PH02Gene42567	88.16	94.12	3	4
PH02Gene45761	80.64	85.75	30	42
PH02Gene34528	94.38	94.38	2	2
PH02Gene26382	114.37	92.07	10	18
PH02Gene39079	77.25	76.92	3	3
PH02Gene14071	83.27	83.27	1	1
PH02Gene06164	83.96	83.96	2	3
PH02Gene12507	99.83	87.5	17	26
PH02Gene43402	129.58	144.18	14	23
PH02Gene05718	16.64	16.64	1	1
PH02Gene13231	89.18	86.28	10	20
PH02Gene08360	125.91	118.93	7	9
PH02Gene46497	132.92	142.27	5	14
PH02Gene15318	26.5	26.5	1	1
PH02Gene12384	71.83	63.85	37	48
PH02Gene18507	124.0	124.0	1	1
PH02Gene21661	80.24	72.27	25	40
PH02Gene19801	83.05	74.72	12	18
PH02Gene32655	76.91	89.76	20	33
PH02Gene32732	110.45	90.62	20	29
PH02Gene32238	47.66	48.1	4	4
PH02Gene28659	51.66	40.56	14	21
PH02Gene03347	116.06	111.0	31	41
PH02Gene05813	55.48	46.96	183	259
PH02Gene46713	117.19	117.18	2	5
PH02Gene26694	64.32	72.15	4	7
PH02Gene35142	63.02	61.12	6	6
PH02Gene13967	120.73	121.96	121	180
PH02Gene14434	102.78	100.01	50	72
PH02Gene19659	110.94	115.07	7	9
PH02Gene28650	106.91	101.93	7	9
PH02Gene04615	71.36	62.26	96	135
PH02Gene17035	225.2	192.52	3	5
PH02Gene32015	192.65	192.64	2	3
PH02Gene08902	86.93	82.04	43	58
PH02Gene41689	106.86	106.86	2	4
PH02Gene18096	85.95	87.05	17	29
PH02Gene19392	88.84	91.27	31	48
PH02Gene10290	82.92	73.89	37	53
PH02Gene42820	104.42	104.42	2	2
PH02Gene12287	89.97	89.97	2	6
PH02Gene34279	97.95	96.83	32	40
PH02Gene00363	73.78	73.88	20	36
PH02Gene06018	114.65	114.65	1	1
PH02Gene29684	26.44	26.44	2	4
PH02Gene28136	103.22	74.78	10	14
PH02Gene23020	107.31	96.5	10	14
PH02Gene45107	80.77	88.13	7	11
PH02Gene21470	122.22	105.58	6	9
PH02Gene47146	47.44	47.44	1	1
PH02Gene39317	90.96	92.58	3	3
PH02Gene14813	52.41	47.29	13	18
PH02Gene27216	185.92	185.92	1	2
PH02Gene43516	62.35	57.98	6	7
PH02Gene30569	101.95	89.45	3	4
PH02Gene24627	70.02	58.33	13	18
PH02Gene21402	81.25	80.8	6	9
PH02Gene34951	137.97	106.59	14	30
PH02Gene02059	63.78	64.02	6	7
PH02Gene15115	241.56	255.87	4	6
PH02Gene05907	144.51	153.04	5	7
PH02Gene31423	92.14	82.33	73	98
PH02Gene25072	35.25	35.25	1	2
PH02Gene03937	72.03	75.31	15	31
PH02Gene25223	95.78	92.25	51	77
PH02Gene25004	66.74	73.71	4	7
PH02Gene08493	84.31	61.59	7	10
PH02Gene01134	36.69	36.69	1	1
PH02Gene22152	82.18	86.54	9	17
PH02Gene38227	68.32	68.32	1	1
PH02Gene05928	88.37	88.37	1	1
PH02Gene28629	67.48	67.48	1	1
PH02Gene20045	57.05	42.08	3	3
PH02Gene43444	110.48	110.48	1	1
PH02Gene22300	88.16	99.72	13	17
PH02Gene15744	67.02	69.8	12	19
PH02Gene28612	87.04	87.04	1	2
PH02Gene38607	98.08	82.36	26	43
PH02Gene34904	72.83	73.41	9	10
PH02Gene45905	49.48	47.84	12	15
PH02Gene44193	81.04	81.04	1	2
PH02Gene02881	61.25	56.12	5	6
PH02Gene09158	62.52	63.69	27	36
PH02Gene05717	73.73	49.88	7	13
PH02Gene12006	166.04	166.04	1	6
PH02Gene07849	82.15	84.67	9	13
PH02Gene35831	30.27	30.27	1	1
PH02Gene23132	80.99	71.08	53	78
PH02Gene46212	115.39	115.39	2	2
PH02Gene17692	90.08	87.0	3	3
PH02Gene05976	120.9	120.9	1	1
PH02Gene10434	77.53	71.78	10	21
PH02Gene27033	69.55	41.72	3	4
PH02Gene24954	144.28	136.77	17	25
PH02Gene46836	121.32	121.32	1	1
PH02Gene08453	68.88	73.96	9	12
PH02Gene35108	119.7	127.82	12	20
PH02Gene32954	121.67	109.32	12	17
PH02Gene00317	109.54	108.56	3	7
PH02Gene29049	85.5	77.58	91	135
PH02Gene13526	84.26	83.74	30	39
PH02Gene04140	136.61	136.61	1	2
PH02Gene30680	80.7	51.89	5	5
PH02Gene34454	117.45	110.24	4	7
PH02Gene28881	98.16	97.9	28	43
PH02Gene17419	106.67	114.06	3	6
PH02Gene44057	77.95	77.96	2	2
PH02Gene06589	64.66	64.66	2	3
PH02Gene14641	135.06	118.0	3	3
PH02Gene36301	75.56	68.02	86	118
PH02Gene25094	122.52	122.99	70	106
PH02Gene37926	68.18	62.84	388	530
PH02Gene09103	93.94	94.12	40	60
PH02Gene24130	89.64	93.93	4	4
PH02Gene07885	127.4	152.8	3	4
PH02Gene11915	113.89	77.0	3	4
PH02Gene34448	49.49	43.3	207	293
PH02Gene19364	54.56	54.56	1	2
PH02Gene36271	28.65	23.42	7	10
PH02Gene18174	68.3	53.17	19	27
PH02Gene43715	113.05	114.46	12	18
